Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
14,"H Sami, AP Curatola, JE Trapnell","Evidence on the predictive ability of inflation‐adjusted earnings measures",1989,"Contemporary Accounting …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1911-3846.1989.tb00724.x","https://scholar.google.com/scholar?cites=7845450494750460624&as_sdt=2005&sciodt=2007&hl=en",300,"2022-09-26 02:04:51","","10.1111/j.1911-3846.1989.tb00724.x","","",,,,,14,0.42,5,3,33,"… , or systematic risk and inflation-adjusted earnings measures with … the information content of inflation-adjusted earnings measures … Prior studies of the effect of inflation-adjusted data on …","","https://scholar.google.com/scholar?q=related:0IqDcqij4GwJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
8,"MT Gapen","Seasonal indexation bias in US Treasury Inflation-indexed Securities",2003,"Applied Financial Economics","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/0960310022000016631","https://scholar.google.com/scholar?cites=229287098951769832&as_sdt=2005&sciodt=2007&hl=en",356,"2022-09-26 02:04:51","","10.1080/0960310022000016631","","",,,,,8,0.42,8,1,19,"… securities is adjusted daily from the day … daily percentage changes in the index basis, as is done under exponential adjustment, the US interpolation procedure is linear, producing daily …","","https://scholar.google.com/scholar?q=related:6J6Z1GaXLgMJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
7,"S Iwashita, H Takahashi, N Okazaki, ...","Volcanic inflation of Mount Hokkaido‐Komagatake, Japan, determined from a dense GPS array",2005,"Geophysical …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2005GL023438","https://scholar.google.com/scholar?cites=9365320338569832319&as_sdt=2005&sciodt=2007&hl=en",61,"2022-09-26 02:04:51","","10.1029/2005GL023438","","",,,,,7,0.41,2,4,17,"… The analysis of daily baseline length changes for two years indicate a steady inflation of the … Integrated magma volume has reached up to 2.6 × 10 7 m 3 if the inflation rate is possibly …","https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2005GL023438","https://scholar.google.com/scholar?q=related:fycydDpN-IEJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
22,"R Thorp","INFLATION AND ORTHODOX ECONOMIC POLICY IN PERU1",1967,"Bulletin of the Oxford University Institute of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-0084.1967.mp29003001.x","https://scholar.google.com/scholar?cites=16608956282079229797&as_sdt=2005&sciodt=2007&hl=en",347,"2022-09-26 02:04:51","","10.1111/j.1468-0084.1967.mp29003001.x","","",,,,,22,0.40,22,1,55,"… growth, and also that inflation and balance of payments deficits … Stagnation in production and continuing inflation. The effect … Manual workers received equivalent increases in their daily …","","https://scholar.google.com/scholar?q=related:ZTdTk73dfuYJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"FO Teixeira, ICL Oliveira, PC Ferreira","Consumer's inflation expectations in Brazil♦",2017,"Estudos Econômicos (São …","SciELO Brasil","https://www.scielo.br/j/ee/a/f4phJzp3Ktdywccb6H5gdFj/abstract/?lang=en","https://scholar.google.com/scholar?cites=16926019636394095581&as_sdt=2005&sciodt=2007&hl=en",855,"2022-09-26 02:04:51","","","","",,,,,2,0.40,1,3,5,"… language, accessed and stored all the online news on a daily basis. The phrases chosen to represent the concept of inflation in our study were ""inflação"" (inflation), ""encarece"" (more …","https://www.scielo.br/j/ee/a/f4phJzp3Ktdywccb6H5gdFj/?format=pdf&lang=en","https://scholar.google.com/scholar?q=related:3XOOcC5N5eoJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
5,"L Niedermayer","Czech experience with inflation targeting",2009,"Monetary policy frameworks for emerging markets","elgaronline.com","https://www.elgaronline.com/abstract/edcoll/9781848444423/9781848444423.00017.xml","https://scholar.google.com/scholar?cites=14980757266147506733&as_sdt=2005&sciodt=2007&hl=en",502,"2022-09-26 02:04:51","","","","",,,,,5,0.38,5,1,13,"… Inflation Reports published always after the board meeting at which the new forecast was approved. The Inflation Report did include a less specific inflation … amounts of reserves daily. …","","https://scholar.google.com/scholar?q=related:LfoSs1xX5s8J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
10,"F Blumenschein","The positive economics of inflation in Brazil",1995,"Development and Change","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-7660.1995.tb00569.x","https://scholar.google.com/scholar?cites=14021116988524613199&as_sdt=2005&sciodt=2007&hl=en",330,"2022-09-26 02:04:51","","10.1111/j.1467-7660.1995.tb00569.x","","",,,,,10,0.37,10,1,27,"… Expectations regarding inflation, interest rates and monetary correction are formed mainly from the daily quotations of the overnight market. These characteristics have given the …","","https://scholar.google.com/scholar?q=related:T040L50DlcIJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
6,"M King","Voluntary conscription: Enlisting the children of Lake Wobegone in the battle against grade inflation",2005,"College Literature","JSTOR","https://www.jstor.org/stable/25115249","https://scholar.google.com/scholar?cites=5234281641363755347&as_sdt=2005&sciodt=2007&hl=en",362,"2022-09-26 02:04:51","","","","",,,,,6,0.35,6,1,17,"… Additionally, many students have a good grasp of the stakes: an editorial in the student run University of Pennsylvania Daily Pennsylvanian declares grade inflation is ""inherently …","","https://scholar.google.com/scholar?q=related:U9HVn2vno0gJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
12,"RJ Morrison","Inflation in Portugal, 1953‐1980: An Econometric Analysis",1987,"Kyklos","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-6435.1987.tb02673.x","https://scholar.google.com/scholar?cites=18402715616546698397&as_sdt=2005&sciodt=2007&hl=en",312,"2022-09-26 02:04:51","","10.1111/j.1467-6435.1987.tb02673.x","","",,,,,12,0.34,12,1,35,"… This paper is a study of inflation in Portugal during the years … used to investigate the sources of this inflation. In addition to the usual … of inflation in Portugal during the period considered. …","","https://scholar.google.com/scholar?q=related:nbTM-lmUY_8J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
12,"LC Clark, RE Hoffmann, RB Spokane, ...","Physiological evaluation of fluorocarbon emulsions with notes on F-decalin and pulmonary inflation in the rabbit",1987,"MRS Online …","cambridge.org","https://www.cambridge.org/core/journals/mrs-online-proceedings-library-archive/article/physiological-evaluation-of-fluorocarbon-emulsions-with-notes-on-fdecalin-and-pulmonary-inflation-in-the-rabbit/D952D0EEE7AC67BD280A2F54B7008EBE","https://scholar.google.com/scholar?cites=8070383128584660939&as_sdt=2005&sciodt=2007&hl=en",340,"2022-09-26 02:04:51","","","","",,,,,12,0.34,3,4,35,"… have turned attention toward the interaction of fluorocarbon emulsion particles with blood and tissues in conscious rabbits fitted with chronic healed brain electrodes which allow daily …","","https://scholar.google.com/scholar?q=related:yyeYXLLC_28J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
3,"V Ardeo, S Quadros, P Picchetti","A daily frequency inflation measure and its information content on forecasts",2013,"Transportation","dst.dk","http://www.dst.dk/da/Sites/ottawa-group/~/media/Kontorer/12-Priser-og-forbrug/Ottawa-Group/Salomo%20Quadros%20A%20daily%20frequency%20inflation%20measure%20and%20its%20information%20content%20on%20forecasts.pdf","https://scholar.google.com/scholar?cites=14661943366169974677&as_sdt=2005&sciodt=2007&hl=en",111,"2022-09-26 02:04:51","PDF","","","",,,,,3,0.33,1,3,9,"… popularity is the DAILY ONLINE PRICE INDEX, calculated under the scope of The Billion Prices Project, an academic project by MIT. This index uses only prices collected online, which …","http://www.dst.dk/da/Sites/ottawa-group/~/media/Kontorer/12-Priser-og-forbrug/Ottawa-Group/Salomo%20Quadros%20A%20daily%20frequency%20inflation%20measure%20and%20its%20information%20content%20on%20forecasts.pdf","https://scholar.google.com/scholar?q=related:ldd0Kc-vecsJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
1,"YD Barac, JN Schroder, M Bishawi, CB Patel, ...","Controlling axillary intra‐aortic balloon pump inflation is a viable option for turning an acute heart failure patient into a chronic one",2019,"Artificial …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/aor.13426","https://scholar.google.com/scholar?cites=7282575003657038904&as_sdt=2005&sciodt=2007&hl=en",179,"2022-09-26 02:04:51","","10.1111/aor.13426","","",,,,,1,0.33,0,5,3,"… inflation volume as opposed to inflation frequency (in the past we used to try and wean patients simply by changing the frequency of IABP inflation… more frequently than daily, decreasing …","","https://scholar.google.com/scholar?q=related:OOwdj2HnEGUJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
1,"M Jia","Forecasting Inflation in Real Time",2019,"","escholarship.org","https://escholarship.org/content/qt9800k4tv/qt9800k4tv.pdf","https://scholar.google.com/scholar?cites=9261243147956563483&as_sdt=2005&sciodt=2007&hl=en",186,"2022-09-26 02:04:51","PDF","","","",,,,,1,0.33,1,1,3,"… of online retailers on a daily basis to build inflation index … the daily inflation factors to get the weekly inflation index as plotted. By doing so, we can mimic the real time updating of inflation …","https://escholarship.org/content/qt9800k4tv/qt9800k4tv.pdf","https://scholar.google.com/scholar?q=related:G654LJOLhoAJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
1,"D Ritzberger-Grünwald, F Rumler","Challenges for measuring inflation in a digital world from a monetary policy perspective",2019,"Monetary Policy & the Economy","oenb.at","https://www.oenb.at/dam/jcr:93516a75-bb8e-4ca3-97c3-2877ae769400/05_Challenges_for_measuring_PB_MOP_Q319_screen.pdf","https://scholar.google.com/scholar?cites=9707759888243867816&as_sdt=2005&sciodt=2007&hl=en",212,"2022-09-26 02:04:51","PDF","","","",,,,,1,0.33,1,2,3,"… the websites of online retailers at high frequencies (at daily intervals or … online prices should be included in inflation measurement to the extent goods and services are purchased online …","https://www.oenb.at/dam/jcr:93516a75-bb8e-4ca3-97c3-2877ae769400/05_Challenges_for_measuring_PB_MOP_Q319_screen.pdf","https://scholar.google.com/scholar?q=related:qMCPNy_kuIYJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
1,"MM Mosquera-Tarrío","Learning under multiple public information sets",2019,"","sistemas.colmex.mx","https://sistemas.colmex.mx/Reportes/LACEALAMES/LACEA-LAMES2019_paper_534.pdf","https://scholar.google.com/scholar?cites=6882725428267377381&as_sdt=2005&sciodt=2007&hl=en",218,"2022-09-26 02:04:51","PDF","","","",,,,,1,0.33,1,1,3,"… household inflation is the daily average of households’ annual inflation rates grouped by level of education. Each household inflation rate is measure by using prices from an online …","https://sistemas.colmex.mx/Reportes/LACEALAMES/LACEA-LAMES2019_paper_534.pdf","https://scholar.google.com/scholar?q=related:5eJsjk9ahF8J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
1,"L Roger, G Smith, O Morrissey","Exchange Rate and Inflation Dynamics in a Resource Rich Setting: The Case of Zambia",2019,"South African Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/saje.12236","https://scholar.google.com/scholar?cites=16857191637225475265&as_sdt=2005&sciodt=2007&hl=en",319,"2022-09-26 02:04:51","","10.1111/saje.12236","","",,,,,1,0.33,0,3,3,"This paper investigates the relationship between copper prices, the exchange rate and consumer price inflation in Zambia using a structural vector autoregression with quarterly data for …","https://nottingham-repository.worktribe.com/index.php/output/2579453/exchange-rate-and-inflation-dynamics-in-a-resource-rich-setting-the-case-of-zambia","https://scholar.google.com/scholar?q=related:wYyCF3vG8OkJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"TA Jopp","After us, the deluge: G erman miners' experience with pay‐as‐you‐go pensions and the intergenerational contract before the great inflation",2016,"The Economic History Review","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/ehr.12276","https://scholar.google.com/scholar?cites=5176323622319040290&as_sdt=2005&sciodt=2007&hl=en",399,"2022-09-26 02:04:51","","10.1111/ehr.12276","","",,,,,2,0.33,2,1,6,"… Correspondingly, the main insurance benefits included daily sick pay and compensation for healthcare costs (that is, visits to the doctor, cures, and medicine); lifelong invalidity and …","https://www.researchgate.net/profile/Tobias-Jopp/publication/293801901_After_us_the_deluge_German_miners'_experience_with_pay-as-you-go_pensions_and_the_intergenerational_contract_before_the_great_inflation/links/61911e9f07be5f31b77ef29d/After-us-the-deluge-German-miners-experience-with-pay-as-you-go-pensions-and-the-intergenerational-contract-before-the-great-inflation.pdf","https://scholar.google.com/scholar?q=related:IifKvuj-1UcJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
3,"SK Saha","Food inflation in Bangladesh: causes and consequences",2013,"Research Journal of Finance and Accounting","academia.edu","https://www.academia.edu/download/31805703/Food_inflation_in_Bangladesh.pdf","https://scholar.google.com/scholar?cites=10079961675972872840&as_sdt=2005&sciodt=2007&hl=en",424,"2022-09-26 02:04:51","PDF","","","",,,,,3,0.33,3,1,9,"… food inflation has made it difficult for the low income households to carry on with their daily … All the journals articles are available online to the readers all over the world without financial…","https://www.academia.edu/download/31805703/Food_inflation_in_Bangladesh.pdf","https://scholar.google.com/scholar?q=related:iArqBb0344sJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
